simWLnm, simR, simA, simT
1.120993e+03, 7.921078e-01, 9.408854e-05, 2.077981e-01
1.121062e+03, 7.921049e-01, 9.407349e-05, 2.078010e-01
1.121130e+03, 7.921021e-01, 9.405845e-05, 2.078039e-01
1.121199e+03, 7.920992e-01, 9.404341e-05, 2.078068e-01
1.121268e+03, 7.920963e-01, 9.402837e-05, 2.078097e-01
1.121336e+03, 7.920934e-01, 9.401333e-05, 2.078126e-01
1.121405e+03, 7.920905e-01, 9.399830e-05, 2.078155e-01
1.121474e+03, 7.920876e-01, 9.398326e-05, 2.078184e-01
1.121542e+03, 7.920847e-01, 9.396823e-05, 2.078213e-01
1.121611e+03, 7.920818e-01, 9.395320e-05, 2.078242e-01
1.121680e+03, 7.920789e-01, 9.393817e-05, 2.078271e-01
1.121749e+03, 7.920760e-01, 9.392314e-05, 2.078301e-01
1.121817e+03, 7.920731e-01, 9.390812e-05, 2.078330e-01
1.121886e+03, 7.920702e-01, 9.389309e-05, 2.078359e-01
1.121955e+03, 7.920673e-01, 9.387807e-05, 2.078389e-01
1.122023e+03, 7.920643e-01, 9.386305e-05, 2.078418e-01
1.122092e+03, 7.920614e-01, 9.384803e-05, 2.078448e-01
1.122161e+03, 7.920585e-01, 9.383301e-05, 2.078477e-01
1.122230e+03, 7.920555e-01, 9.381799e-05, 2.078507e-01
1.122298e+03, 7.920526e-01, 9.380298e-05, 2.078536e-01
1.122367e+03, 7.920496e-01, 9.378796e-05, 2.078566e-01
1.122436e+03, 7.920467e-01, 9.377295e-05, 2.078595e-01
1.122504e+03, 7.920437e-01, 9.375795e-05, 2.078625e-01
1.122573e+03, 7.920408e-01, 9.374313e-05, 2.078655e-01
1.122642e+03, 7.920379e-01, 9.372830e-05, 2.078684e-01
1.122710e+03, 7.920349e-01, 9.371348e-05, 2.078714e-01
1.122779e+03, 7.920320e-01, 9.369866e-05, 2.078743e-01
1.122848e+03, 7.920290e-01, 9.368384e-05, 2.078773e-01
1.122917e+03, 7.920261e-01, 9.366902e-05, 2.078802e-01
1.122985e+03, 7.920231e-01, 9.365420e-05, 2.078832e-01
1.123054e+03, 7.920202e-01, 9.363939e-05, 2.078862e-01
1.123123e+03, 7.920172e-01, 9.362457e-05, 2.078891e-01
1.123191e+03, 7.920143e-01, 9.360976e-05, 2.078921e-01
1.123260e+03, 7.920113e-01, 9.359495e-05, 2.078951e-01
1.123329e+03, 7.920083e-01, 9.358014e-05, 2.078981e-01
1.123398e+03, 7.920053e-01, 9.356534e-05, 2.079011e-01
1.123466e+03, 7.920024e-01, 9.355053e-05, 2.079041e-01
1.123535e+03, 7.919994e-01, 9.353573e-05, 2.079071e-01
1.123604e+03, 7.919964e-01, 9.352092e-05, 2.079101e-01
1.123672e+03, 7.919934e-01, 9.350612e-05, 2.079131e-01
1.123741e+03, 7.919904e-01, 9.349132e-05, 2.079161e-01
1.123810e+03, 7.919874e-01, 9.347653e-05, 2.079191e-01
1.123878e+03, 7.919844e-01, 9.346173e-05, 2.079221e-01
1.123947e+03, 7.919814e-01, 9.344694e-05, 2.079252e-01
1.124016e+03, 7.919784e-01, 9.343214e-05, 2.079282e-01
1.124085e+03, 7.919754e-01, 9.341735e-05, 2.079312e-01
1.124153e+03, 7.919723e-01, 9.340256e-05, 2.079343e-01
1.124222e+03, 7.919693e-01, 9.338777e-05, 2.079373e-01
1.124291e+03, 7.919663e-01, 9.337299e-05, 2.079403e-01
1.124359e+03, 7.919632e-01, 9.335820e-05, 2.079434e-01
1.124428e+03, 7.919602e-01, 9.334342e-05, 2.079464e-01
1.124497e+03, 7.919572e-01, 9.332863e-05, 2.079495e-01
1.124566e+03, 7.919541e-01, 9.331385e-05, 2.079526e-01
1.124634e+03, 7.919511e-01, 9.329907e-05, 2.079556e-01
1.124703e+03, 7.919480e-01, 9.328430e-05, 2.079587e-01
1.124772e+03, 7.919450e-01, 9.326952e-05, 2.079618e-01
1.124840e+03, 7.919419e-01, 9.325475e-05, 2.079648e-01
1.124909e+03, 7.919388e-01, 9.323997e-05, 2.079679e-01
1.124978e+03, 7.919358e-01, 9.322520e-05, 2.079710e-01
1.125047e+03, 7.919327e-01, 9.321056e-05, 2.079741e-01
1.125115e+03, 7.919297e-01, 9.319597e-05, 2.079771e-01
1.125184e+03, 7.919266e-01, 9.318138e-05, 2.079802e-01
1.125253e+03, 7.919236e-01, 9.316680e-05, 2.079833e-01
1.125321e+03, 7.919205e-01, 9.315222e-05, 2.079864e-01
1.125390e+03, 7.919174e-01, 9.313764e-05, 2.079894e-01
1.125459e+03, 7.919144e-01, 9.312306e-05, 2.079925e-01
1.125527e+03, 7.919113e-01, 9.310848e-05, 2.079956e-01
1.125596e+03, 7.919082e-01, 9.309391e-05, 2.079987e-01
1.125665e+03, 7.919051e-01, 9.307933e-05, 2.080018e-01
1.125734e+03, 7.919021e-01, 9.306476e-05, 2.080049e-01
1.125802e+03, 7.918990e-01, 9.305019e-05, 2.080080e-01
1.125871e+03, 7.918959e-01, 9.303562e-05, 2.080111e-01
1.125940e+03, 7.918928e-01, 9.302105e-05, 2.080142e-01
1.126008e+03, 7.918897e-01, 9.300648e-05, 2.080173e-01
1.126077e+03, 7.918866e-01, 9.299192e-05, 2.080204e-01
1.126146e+03, 7.918835e-01, 9.297735e-05, 2.080236e-01
1.126215e+03, 7.918803e-01, 9.296279e-05, 2.080267e-01
1.126283e+03, 7.918772e-01, 9.294823e-05, 2.080298e-01
1.126352e+03, 7.918741e-01, 9.293367e-05, 2.080330e-01
1.126421e+03, 7.918710e-01, 9.291911e-05, 2.080361e-01
1.126489e+03, 7.918679e-01, 9.290456e-05, 2.080392e-01
1.126558e+03, 7.918647e-01, 9.289000e-05, 2.080424e-01
1.126627e+03, 7.918616e-01, 9.287545e-05, 2.080455e-01
1.126695e+03, 7.918585e-01, 9.286090e-05, 2.080487e-01
1.126764e+03, 7.918553e-01, 9.284635e-05, 2.080518e-01
1.126833e+03, 7.918522e-01, 9.283180e-05, 2.080550e-01
1.126902e+03, 7.918490e-01, 9.281725e-05, 2.080582e-01
1.126970e+03, 7.918459e-01, 9.280271e-05, 2.080613e-01
1.127039e+03, 7.918427e-01, 9.278816e-05, 2.080645e-01
1.127108e+03, 7.918395e-01, 9.277362e-05, 2.080677e-01
1.127176e+03, 7.918364e-01, 9.275908e-05, 2.080709e-01
1.127245e+03, 7.918332e-01, 9.274454e-05, 2.080741e-01
1.127314e+03, 7.918300e-01, 9.273000e-05, 2.080773e-01
1.127383e+03, 7.918268e-01, 9.271546e-05, 2.080805e-01
1.127451e+03, 7.918236e-01, 9.270093e-05, 2.080837e-01
1.127520e+03, 7.918205e-01, 9.268644e-05, 2.080868e-01
1.127589e+03, 7.918173e-01, 9.267209e-05, 2.080900e-01
1.127657e+03, 7.918141e-01, 9.265774e-05, 2.080932e-01
1.127726e+03, 7.918110e-01, 9.264339e-05, 2.080964e-01
1.127795e+03, 7.918078e-01, 9.262904e-05, 2.080996e-01
1.127863e+03, 7.918046e-01, 9.261469e-05, 2.081028e-01
1.127932e+03, 7.918014e-01, 9.260034e-05, 2.081060e-01
1.128001e+03, 7.917982e-01, 9.258600e-05, 2.081092e-01
1.128070e+03, 7.917951e-01, 9.257165e-05, 2.081124e-01
1.128138e+03, 7.917919e-01, 9.255731e-05, 2.081156e-01
1.128207e+03, 7.917887e-01, 9.254297e-05, 2.081188e-01
1.128276e+03, 7.917855e-01, 9.252863e-05, 2.081220e-01
1.128344e+03, 7.917823e-01, 9.251429e-05, 2.081252e-01
1.128413e+03, 7.917791e-01, 9.249996e-05, 2.081284e-01
1.128482e+03, 7.917758e-01, 9.248562e-05, 2.081317e-01
1.128551e+03, 7.917726e-01, 9.247129e-05, 2.081349e-01
1.128619e+03, 7.917694e-01, 9.245696e-05, 2.081381e-01
1.128688e+03, 7.917662e-01, 9.244263e-05, 2.081414e-01
1.128757e+03, 7.917629e-01, 9.242830e-05, 2.081446e-01
1.128825e+03, 7.917597e-01, 9.241397e-05, 2.081479e-01
1.128894e+03, 7.917565e-01, 9.239964e-05, 2.081511e-01
1.128963e+03, 7.917532e-01, 9.238532e-05, 2.081544e-01
1.129032e+03, 7.917500e-01, 9.237099e-05, 2.081576e-01
1.129100e+03, 7.917467e-01, 9.235667e-05, 2.081609e-01
1.129169e+03, 7.917435e-01, 9.234235e-05, 2.081642e-01
1.129238e+03, 7.917402e-01, 9.232803e-05, 2.081674e-01
1.129306e+03, 7.917370e-01, 9.231372e-05, 2.081707e-01
1.129375e+03, 7.917337e-01, 9.229940e-05, 2.081740e-01
1.129444e+03, 7.917304e-01, 9.228508e-05, 2.081773e-01
1.129512e+03, 7.917272e-01, 9.227077e-05, 2.081806e-01
1.129581e+03, 7.917239e-01, 9.225646e-05, 2.081839e-01
1.129650e+03, 7.917206e-01, 9.224215e-05, 2.081872e-01
1.129719e+03, 7.917173e-01, 9.222784e-05, 2.081905e-01
1.129787e+03, 7.917140e-01, 9.221353e-05, 2.081938e-01
1.129856e+03, 7.917107e-01, 9.219923e-05, 2.081971e-01
1.129925e+03, 7.917074e-01, 9.218492e-05, 2.082004e-01
1.129993e+03, 7.917041e-01, 9.217062e-05, 2.082037e-01
1.130062e+03, 7.917009e-01, 9.215647e-05, 2.082070e-01
1.130131e+03, 7.916976e-01, 9.214234e-05, 2.082103e-01
1.130200e+03, 7.916943e-01, 9.212822e-05, 2.082136e-01
1.130268e+03, 7.916910e-01, 9.211409e-05, 2.082169e-01
1.130337e+03, 7.916877e-01, 9.209997e-05, 2.082202e-01
1.130406e+03, 7.916844e-01, 9.208585e-05, 2.082235e-01
1.130474e+03, 7.916812e-01, 9.207173e-05, 2.082268e-01
1.130543e+03, 7.916779e-01, 9.205761e-05, 2.082301e-01
1.130612e+03, 7.916746e-01, 9.204349e-05, 2.082334e-01
1.130680e+03, 7.916712e-01, 9.202938e-05, 2.082367e-01
1.130749e+03, 7.916679e-01, 9.201526e-05, 2.082401e-01
1.130818e+03, 7.916646e-01, 9.200115e-05, 2.082434e-01
1.130887e+03, 7.916613e-01, 9.198704e-05, 2.082467e-01
1.130955e+03, 7.916580e-01, 9.197293e-05, 2.082500e-01
1.131024e+03, 7.916547e-01, 9.195882e-05, 2.082534e-01
1.131093e+03, 7.916513e-01, 9.194471e-05, 2.082567e-01
1.131161e+03, 7.916480e-01, 9.193060e-05, 2.082601e-01
1.131230e+03, 7.916446e-01, 9.191650e-05, 2.082634e-01
1.131299e+03, 7.916413e-01, 9.190239e-05, 2.082668e-01
1.131368e+03, 7.916380e-01, 9.188829e-05, 2.082702e-01
1.131436e+03, 7.916346e-01, 9.187419e-05, 2.082735e-01
1.131505e+03, 7.916313e-01, 9.186009e-05, 2.082769e-01
1.131574e+03, 7.916279e-01, 9.184599e-05, 2.082803e-01
1.131642e+03, 7.916245e-01, 9.183190e-05, 2.082836e-01
1.131711e+03, 7.916212e-01, 9.181780e-05, 2.082870e-01
1.131780e+03, 7.916178e-01, 9.180371e-05, 2.082904e-01
1.131848e+03, 7.916144e-01, 9.178962e-05, 2.082938e-01
1.131917e+03, 7.916111e-01, 9.177552e-05, 2.082972e-01
1.131986e+03, 7.916077e-01, 9.176144e-05, 2.083006e-01
1.132055e+03, 7.916043e-01, 9.174735e-05, 2.083040e-01
1.132123e+03, 7.916009e-01, 9.173326e-05, 2.083074e-01
1.132192e+03, 7.915975e-01, 9.171917e-05, 2.083108e-01
1.132261e+03, 7.915941e-01, 9.170509e-05, 2.083142e-01
1.132329e+03, 7.915907e-01, 9.169101e-05, 2.083176e-01
1.132398e+03, 7.915873e-01, 9.167693e-05, 2.083210e-01
1.132467e+03, 7.915839e-01, 9.166285e-05, 2.083244e-01
1.132536e+03, 7.915805e-01, 9.164886e-05, 2.083278e-01
1.132604e+03, 7.915771e-01, 9.163495e-05, 2.083312e-01
1.132673e+03, 7.915737e-01, 9.162104e-05, 2.083346e-01
1.132742e+03, 7.915703e-01, 9.160714e-05, 2.083381e-01
1.132810e+03, 7.915669e-01, 9.159324e-05, 2.083415e-01
1.132879e+03, 7.915635e-01, 9.157934e-05, 2.083449e-01
1.132948e+03, 7.915601e-01, 9.156544e-05, 2.083483e-01
1.133017e+03, 7.915567e-01, 9.155154e-05, 2.083517e-01
1.133085e+03, 7.915533e-01, 9.153764e-05, 2.083551e-01
1.133154e+03, 7.915499e-01, 9.152374e-05, 2.083586e-01
1.133223e+03, 7.915465e-01, 9.150985e-05, 2.083620e-01
1.133291e+03, 7.915431e-01, 9.149596e-05, 2.083655e-01
1.133360e+03, 7.915396e-01, 9.148207e-05, 2.083689e-01
1.133429e+03, 7.915362e-01, 9.146818e-05, 2.083723e-01
1.133497e+03, 7.915328e-01, 9.145429e-05, 2.083758e-01
1.133566e+03, 7.915293e-01, 9.144040e-05, 2.083792e-01
1.133635e+03, 7.915259e-01, 9.142651e-05, 2.083827e-01
1.133704e+03, 7.915224e-01, 9.141263e-05, 2.083862e-01
1.133772e+03, 7.915190e-01, 9.139874e-05, 2.083896e-01
1.133841e+03, 7.915155e-01, 9.138486e-05, 2.083931e-01
1.133910e+03, 7.915121e-01, 9.137098e-05, 2.083966e-01
1.133978e+03, 7.915086e-01, 9.135710e-05, 2.084000e-01
1.134047e+03, 7.915051e-01, 9.134322e-05, 2.084035e-01
1.134116e+03, 7.915017e-01, 9.132935e-05, 2.084070e-01
1.134185e+03, 7.914982e-01, 9.131547e-05, 2.084105e-01
1.134253e+03, 7.914947e-01, 9.130160e-05, 2.084140e-01
1.134322e+03, 7.914912e-01, 9.128772e-05, 2.084175e-01
1.134391e+03, 7.914877e-01, 9.127385e-05, 2.084210e-01
1.134459e+03, 7.914843e-01, 9.125998e-05, 2.084245e-01
1.134528e+03, 7.914808e-01, 9.124611e-05, 2.084280e-01
1.134597e+03, 7.914773e-01, 9.123224e-05, 2.084315e-01
1.134665e+03, 7.914738e-01, 9.121838e-05, 2.084350e-01
1.134734e+03, 7.914703e-01, 9.120451e-05, 2.084385e-01
1.134803e+03, 7.914668e-01, 9.119065e-05, 2.084421e-01
1.134872e+03, 7.914632e-01, 9.117679e-05, 2.084456e-01
1.134940e+03, 7.914597e-01, 9.116293e-05, 2.084491e-01
1.135009e+03, 7.914562e-01, 9.114909e-05, 2.084526e-01
1.135078e+03, 7.914527e-01, 9.113540e-05, 2.084561e-01
1.135146e+03, 7.914492e-01, 9.112171e-05, 2.084596e-01
1.135215e+03, 7.914457e-01, 9.110802e-05, 2.084632e-01
1.135284e+03, 7.914422e-01, 9.109433e-05, 2.084667e-01
1.135353e+03, 7.914387e-01, 9.108064e-05, 2.084702e-01
1.135421e+03, 7.914352e-01, 9.106696e-05, 2.084737e-01
1.135490e+03, 7.914317e-01, 9.105328e-05, 2.084772e-01
1.135559e+03, 7.914282e-01, 9.103959e-05, 2.084808e-01
1.135627e+03, 7.914247e-01, 9.102591e-05, 2.084843e-01
1.135696e+03, 7.914211e-01, 9.101223e-05, 2.084879e-01
1.135765e+03, 7.914176e-01, 9.099856e-05, 2.084914e-01
1.135833e+03, 7.914141e-01, 9.098488e-05, 2.084949e-01
1.135902e+03, 7.914105e-01, 9.097120e-05, 2.084985e-01
1.135971e+03, 7.914070e-01, 9.095753e-05, 2.085020e-01
1.136040e+03, 7.914035e-01, 9.094386e-05, 2.085056e-01
1.136108e+03, 7.913999e-01, 9.093018e-05, 2.085092e-01
1.136177e+03, 7.913964e-01, 9.091651e-05, 2.085127e-01
1.136246e+03, 7.913928e-01, 9.090284e-05, 2.085163e-01
1.136314e+03, 7.913892e-01, 9.088918e-05, 2.085199e-01
1.136383e+03, 7.913857e-01, 9.087551e-05, 2.085234e-01
1.136452e+03, 7.913821e-01, 9.086184e-05, 2.085270e-01
1.136521e+03, 7.913785e-01, 9.084818e-05, 2.085306e-01
1.136589e+03, 7.913750e-01, 9.083452e-05, 2.085342e-01
1.136658e+03, 7.913714e-01, 9.082086e-05, 2.085378e-01
1.136727e+03, 7.913678e-01, 9.080720e-05, 2.085414e-01
1.136795e+03, 7.913642e-01, 9.079354e-05, 2.085450e-01
1.136864e+03, 7.913606e-01, 9.077988e-05, 2.085486e-01
1.136933e+03, 7.913570e-01, 9.076622e-05, 2.085522e-01
1.137002e+03, 7.913534e-01, 9.075257e-05, 2.085558e-01
1.137070e+03, 7.913498e-01, 9.073892e-05, 2.085594e-01
1.137139e+03, 7.913462e-01, 9.072526e-05, 2.085630e-01
1.137208e+03, 7.913426e-01, 9.071161e-05, 2.085667e-01
1.137276e+03, 7.913390e-01, 9.069796e-05, 2.085703e-01
1.137345e+03, 7.913354e-01, 9.068431e-05, 2.085739e-01
1.137414e+03, 7.913318e-01, 9.067067e-05, 2.085775e-01
1.137482e+03, 7.913282e-01, 9.065702e-05, 2.085812e-01
1.137551e+03, 7.913246e-01, 9.064350e-05, 2.085848e-01
1.137620e+03, 7.913210e-01, 9.063002e-05, 2.085884e-01
1.137689e+03, 7.913173e-01, 9.061655e-05, 2.085920e-01
1.137757e+03, 7.913137e-01, 9.060307e-05, 2.085957e-01
1.137826e+03, 7.913101e-01, 9.058960e-05, 2.085993e-01
1.137895e+03, 7.913065e-01, 9.057613e-05, 2.086029e-01
1.137963e+03, 7.913029e-01, 9.056266e-05, 2.086066e-01
1.138032e+03, 7.912993e-01, 9.054919e-05, 2.086102e-01
1.138101e+03, 7.912956e-01, 9.053572e-05, 2.086138e-01
1.138170e+03, 7.912920e-01, 9.052225e-05, 2.086175e-01
1.138238e+03, 7.912884e-01, 9.050879e-05, 2.086211e-01
1.138307e+03, 7.912847e-01, 9.049532e-05, 2.086248e-01
1.138376e+03, 7.912811e-01, 9.048186e-05, 2.086284e-01
1.138444e+03, 7.912774e-01, 9.046840e-05, 2.086321e-01
1.138513e+03, 7.912738e-01, 9.045493e-05, 2.086358e-01
1.138582e+03, 7.912701e-01, 9.044148e-05, 2.086394e-01
1.138650e+03, 7.912665e-01, 9.042802e-05, 2.086431e-01
1.138719e+03, 7.912628e-01, 9.041456e-05, 2.086468e-01
1.138788e+03, 7.912591e-01, 9.040110e-05, 2.086505e-01
1.138857e+03, 7.912555e-01, 9.038765e-05, 2.086541e-01
1.138925e+03, 7.912518e-01, 9.037420e-05, 2.086578e-01
1.138994e+03, 7.912481e-01, 9.036075e-05, 2.086615e-01
1.139063e+03, 7.912444e-01, 9.034729e-05, 2.086652e-01
1.139131e+03, 7.912407e-01, 9.033385e-05, 2.086689e-01
1.139200e+03, 7.912371e-01, 9.032040e-05, 2.086726e-01
1.139269e+03, 7.912334e-01, 9.030695e-05, 2.086763e-01
1.139338e+03, 7.912297e-01, 9.029350e-05, 2.086800e-01
1.139406e+03, 7.912260e-01, 9.028006e-05, 2.086837e-01
1.139475e+03, 7.912223e-01, 9.026662e-05, 2.086875e-01
1.139544e+03, 7.912186e-01, 9.025317e-05, 2.086912e-01
1.139612e+03, 7.912148e-01, 9.023973e-05, 2.086949e-01
1.139681e+03, 7.912111e-01, 9.022629e-05, 2.086986e-01
1.139750e+03, 7.912074e-01, 9.021286e-05, 2.087024e-01
1.139818e+03, 7.912037e-01, 9.019942e-05, 2.087061e-01
1.139887e+03, 7.912000e-01, 9.018598e-05, 2.087098e-01
1.139956e+03, 7.911962e-01, 9.017255e-05, 2.087136e-01
1.140025e+03, 7.911925e-01, 9.015917e-05, 2.087173e-01
1.140093e+03, 7.911888e-01, 9.014590e-05, 2.087210e-01
1.140162e+03, 7.911851e-01, 9.013263e-05, 2.087248e-01
1.140231e+03, 7.911814e-01, 9.011936e-05, 2.087285e-01
1.140299e+03, 7.911777e-01, 9.010610e-05, 2.087322e-01
1.140368e+03, 7.911739e-01, 9.009283e-05, 2.087360e-01
1.140437e+03, 7.911702e-01, 9.007956e-05, 2.087397e-01
1.140506e+03, 7.911665e-01, 9.006630e-05, 2.087435e-01
1.140574e+03, 7.911627e-01, 9.005304e-05, 2.087472e-01
1.140643e+03, 7.911590e-01, 9.003978e-05, 2.087510e-01
1.140712e+03, 7.911553e-01, 9.002652e-05, 2.087547e-01
1.140780e+03, 7.911515e-01, 9.001326e-05, 2.087585e-01
1.140849e+03, 7.911478e-01, 9.000000e-05, 2.087622e-01
1.140918e+03, 7.911440e-01, 8.998674e-05, 2.087660e-01
1.140986e+03, 7.911403e-01, 8.997349e-05, 2.087698e-01
1.141055e+03, 7.911365e-01, 8.996023e-05, 2.087735e-01
1.141124e+03, 7.911327e-01, 8.994698e-05, 2.087773e-01
1.141193e+03, 7.911290e-01, 8.993373e-05, 2.087811e-01
1.141261e+03, 7.911252e-01, 8.992048e-05, 2.087849e-01
1.141330e+03, 7.911214e-01, 8.990723e-05, 2.087887e-01
1.141399e+03, 7.911176e-01, 8.989398e-05, 2.087925e-01
1.141467e+03, 7.911139e-01, 8.988074e-05, 2.087963e-01
1.141536e+03, 7.911101e-01, 8.986749e-05, 2.088001e-01
1.141605e+03, 7.911063e-01, 8.985425e-05, 2.088039e-01
1.141674e+03, 7.911025e-01, 8.984100e-05, 2.088077e-01
1.141742e+03, 7.910987e-01, 8.982776e-05, 2.088115e-01
1.141811e+03, 7.910949e-01, 8.981452e-05, 2.088153e-01
1.141880e+03, 7.910911e-01, 8.980128e-05, 2.088191e-01
1.141948e+03, 7.910873e-01, 8.978804e-05, 2.088229e-01
1.142017e+03, 7.910835e-01, 8.977480e-05, 2.088268e-01
1.142086e+03, 7.910796e-01, 8.976157e-05, 2.088306e-01
1.142155e+03, 7.910758e-01, 8.974833e-05, 2.088344e-01
1.142223e+03, 7.910720e-01, 8.973510e-05, 2.088383e-01
1.142292e+03, 7.910682e-01, 8.972187e-05, 2.088421e-01
1.142361e+03, 7.910643e-01, 8.970864e-05, 2.088459e-01
1.142429e+03, 7.910605e-01, 8.969540e-05, 2.088498e-01
1.142498e+03, 7.910567e-01, 8.968218e-05, 2.088536e-01
1.142567e+03, 7.910529e-01, 8.966910e-05, 2.088575e-01
1.142635e+03, 7.910491e-01, 8.965604e-05, 2.088613e-01
1.142704e+03, 7.910452e-01, 8.964297e-05, 2.088651e-01
1.142773e+03, 7.910414e-01, 8.962990e-05, 2.088690e-01
1.142842e+03, 7.910376e-01, 8.961684e-05, 2.088728e-01
1.142910e+03, 7.910338e-01, 8.960378e-05, 2.088766e-01
1.142979e+03, 7.910299e-01, 8.959072e-05, 2.088805e-01
1.143048e+03, 7.910261e-01, 8.957766e-05, 2.088843e-01
1.143116e+03, 7.910223e-01, 8.956460e-05, 2.088882e-01
1.143185e+03, 7.910184e-01, 8.955154e-05, 2.088920e-01
1.143254e+03, 7.910146e-01, 8.953848e-05, 2.088959e-01
1.143323e+03, 7.910107e-01, 8.952543e-05, 2.088997e-01
1.143391e+03, 7.910069e-01, 8.951237e-05, 2.089036e-01
1.143460e+03, 7.910030e-01, 8.949932e-05, 2.089075e-01
1.143529e+03, 7.909992e-01, 8.948627e-05, 2.089113e-01
1.143597e+03, 7.909953e-01, 8.947321e-05, 2.089152e-01
1.143666e+03, 7.909914e-01, 8.946016e-05, 2.089191e-01
1.143735e+03, 7.909876e-01, 8.944712e-05, 2.089230e-01
1.143803e+03, 7.909837e-01, 8.943407e-05, 2.089269e-01
1.143872e+03, 7.909798e-01, 8.942102e-05, 2.089308e-01
1.143941e+03, 7.909759e-01, 8.940798e-05, 2.089347e-01
1.144010e+03, 7.909720e-01, 8.939493e-05, 2.089386e-01
1.144078e+03, 7.909682e-01, 8.938189e-05, 2.089425e-01
1.144147e+03, 7.909643e-01, 8.936885e-05, 2.089464e-01
1.144216e+03, 7.909604e-01, 8.935581e-05, 2.089503e-01
1.144284e+03, 7.909565e-01, 8.934277e-05, 2.089542e-01
1.144353e+03, 7.909526e-01, 8.932973e-05, 2.089581e-01
1.144422e+03, 7.909487e-01, 8.931669e-05, 2.089620e-01
1.144491e+03, 7.909448e-01, 8.930366e-05, 2.089659e-01
1.144559e+03, 7.909408e-01, 8.929062e-05, 2.089699e-01
1.144628e+03, 7.909369e-01, 8.927759e-05, 2.089738e-01
1.144697e+03, 7.909330e-01, 8.926455e-05, 2.089777e-01
1.144765e+03, 7.909291e-01, 8.925152e-05, 2.089817e-01
1.144834e+03, 7.909252e-01, 8.923849e-05, 2.089856e-01
1.144903e+03, 7.909212e-01, 8.922546e-05, 2.089896e-01
1.144971e+03, 7.909173e-01, 8.921243e-05, 2.089935e-01
1.145040e+03, 7.909134e-01, 8.919950e-05, 2.089974e-01
1.145109e+03, 7.909094e-01, 8.918663e-05, 2.090014e-01
1.145178e+03, 7.909055e-01, 8.917376e-05, 2.090053e-01
1.145246e+03, 7.909016e-01, 8.916089e-05, 2.090092e-01
1.145315e+03, 7.908977e-01, 8.914803e-05, 2.090132e-01
1.145384e+03, 7.908937e-01, 8.913516e-05, 2.090171e-01
1.145452e+03, 7.908898e-01, 8.912230e-05, 2.090211e-01
1.145521e+03, 7.908859e-01, 8.910943e-05, 2.090250e-01
1.145590e+03, 7.908819e-01, 8.909657e-05, 2.090290e-01
1.145659e+03, 7.908780e-01, 8.908371e-05, 2.090329e-01
1.145727e+03, 7.908740e-01, 8.907085e-05, 2.090369e-01
1.145796e+03, 7.908701e-01, 8.905799e-05, 2.090409e-01
1.145865e+03, 7.908661e-01, 8.904514e-05, 2.090448e-01
1.145933e+03, 7.908622e-01, 8.903228e-05, 2.090488e-01
1.146002e+03, 7.908582e-01, 8.901943e-05, 2.090528e-01
1.146071e+03, 7.908542e-01, 8.900657e-05, 2.090568e-01
1.146140e+03, 7.908503e-01, 8.899372e-05, 2.090607e-01
1.146208e+03, 7.908463e-01, 8.898087e-05, 2.090647e-01
1.146277e+03, 7.908423e-01, 8.896802e-05, 2.090687e-01
1.146346e+03, 7.908383e-01, 8.895517e-05, 2.090727e-01
1.146414e+03, 7.908343e-01, 8.894232e-05, 2.090767e-01
1.146483e+03, 7.908304e-01, 8.892947e-05, 2.090807e-01
1.146552e+03, 7.908264e-01, 8.891663e-05, 2.090847e-01
1.146620e+03, 7.908224e-01, 8.890378e-05, 2.090887e-01
1.146689e+03, 7.908184e-01, 8.889094e-05, 2.090927e-01
1.146758e+03, 7.908144e-01, 8.887809e-05, 2.090968e-01
1.146827e+03, 7.908104e-01, 8.886525e-05, 2.091008e-01
1.146895e+03, 7.908064e-01, 8.885241e-05, 2.091048e-01
1.146964e+03, 7.908023e-01, 8.883957e-05, 2.091088e-01
1.147033e+03, 7.907983e-01, 8.882673e-05, 2.091129e-01
1.147101e+03, 7.907943e-01, 8.881390e-05, 2.091169e-01
1.147170e+03, 7.907903e-01, 8.880106e-05, 2.091209e-01
1.147239e+03, 7.907862e-01, 8.878822e-05, 2.091250e-01
1.147308e+03, 7.907822e-01, 8.877539e-05, 2.091290e-01
1.147376e+03, 7.907782e-01, 8.876256e-05, 2.091331e-01
1.147445e+03, 7.907741e-01, 8.874973e-05, 2.091371e-01
1.147514e+03, 7.907701e-01, 8.873692e-05, 2.091412e-01
1.147582e+03, 7.907661e-01, 8.872425e-05, 2.091452e-01
1.147651e+03, 7.907621e-01, 8.871157e-05, 2.091492e-01
1.147720e+03, 7.907581e-01, 8.869890e-05, 2.091532e-01
1.147788e+03, 7.907540e-01, 8.868623e-05, 2.091573e-01
1.147857e+03, 7.907500e-01, 8.867355e-05, 2.091613e-01
1.147926e+03, 7.907460e-01, 8.866088e-05, 2.091654e-01
1.147995e+03, 7.907419e-01, 8.864821e-05, 2.091694e-01
1.148063e+03, 7.907379e-01, 8.863555e-05, 2.091735e-01
1.148132e+03, 7.907338e-01, 8.862288e-05, 2.091775e-01
1.148201e+03, 7.907298e-01, 8.861021e-05, 2.091816e-01
1.148269e+03, 7.907257e-01, 8.859755e-05, 2.091857e-01
1.148338e+03, 7.907217e-01, 8.858488e-05, 2.091897e-01
